Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
105.2,0.5744957188639962,-1.554046788845961,-0.4732631185630835,-0.1721786403679315,-0.3399193121720069,0.1517405650089713,0.5716418966405025,-1.552793912305738,-0.4760456178975215,7.861253331,2516657.918,82.2480677265,1305.38873964,81.59230384465579,-4.423858552585235,9.373903859694735,-0.446553537601444,0.7846020303116994,0.008626710005039229,0.2091179766976845,2.180643831427883,-0.9414045230319719,6.645609536403389,0.5413578629918064,-29.08861929623137,81.59230384465579,-4.423858552585235,9.373903859694735,1294.66471340204,-154.5187770045822,-63.30078200038938,-27.24276607332424,-44.89529306682414,-63.30078200038938,-78.36169625684673,-23.08438046449599,-9.555133858968274, 2089.311532,-10.77659427, 13.58353142,-10.77659427, 1504.570115, 4.028232485, 13.58353142, 4.028232485, 3144.286991,77.01215255,2477.79277,45.48727977733732,4.231185161322768,35.40566087408218,764.65465065464,764.65146159509,-0.974403217435876,13.28540888582533,199.4061873338166,-0.1683746475617112,-0.1125950248603246,-0.02782114389546289,0.9788760505740859,0.2176387244775297,-0.5119436637987594,0.7555805401815605,0.3458975542021623,0.2163103839421654,-0.5148380351608934,0.7536113488771429,0.3467297942116266,6.5538125344354,-3.0832432345233,29.574002055077,29.739475489406,-95.172416089305,-1500467.552058158,-18123168.32315868,10319706.29896222,-1639450.389630603,-18111124.63002399,10319706.29896222,0.43953339871176,764.65146159509,0,3.48329452,0.972321077,1.52363998,34497420.3,87.3045709,3.49,0.00670548218,1,0,0.00670548218,0.00670548218,0.0237120266,-0.0746292571,0.348,0,-0.0846803628,-0.211700907,-0.211702892,-0.211702892,0,-0.0199417969,-1,-0.710856159,0,199.420876,-199.420876,360,30,0.5235,0.5235,0.540506544,0,0,0,100,100,11.2353453,1.68021149,1.68021149,0,0.0466944597,-0.0466944597,-0.0466944597,-0.022814913,-0.0235388371,-0.211702892,-0.0738843095,-0.0738843095,0.0554132321,0.0554132321,-0.129297542,0,0,9.9,0.33,111289,202.343,1.29953,27.9143,416.915,-15.322,32.6289,453.537,2549,128.896,128.896,29.5740012768355029,-95.1724152131700265,20909255.9321697764,0.571641896640502578
105.3,0.5544891481347076,-1.586660248314648,-0.4558507152883011,-0.2328886210425445,-0.3099030977589483,0.2004604723709403,0.5516266978344396,-1.58541243943835,-0.4586266214000458,7.852651095,2515258.452,82.2041964543,1305.38624119,81.55218256173202,-4.345776723886699,9.374735130828789,-0.3554094765217721,0.7733141950000768,0.003985837980110318,0.1627611691789381,2.16378174980856,-1.020044217261797,6.647304708457479,0.5335574783901739,-29.06622779793481,81.55218256173202,-4.345776723886699,9.374735130828789,1294.683305422714,-154.3015275635217,-63.39886378115536,-27.22403226176486,-44.68742612142741,-63.39886378115536,-78.34332586313289,-23.08445683144922,-9.325291426495506, 2089.305395,-10.77658943, 13.58355886,-10.77658943, 1504.569693, 4.028278694, 13.58355886, 4.028278694, 3144.281113,77.01208701,2477.790661,45.4872776388578,4.231188762321682,35.40564045342322,765.59869343042,765.59550043567,-0.928135100993372,13.12775552897352,199.3610321688445,-0.1679591160329202,-0.1113264287989688,-0.02715296933053032,0.9791112693911982,0.2190665398614317,-0.5116689986932013,0.7552443822023389,0.3461366927114835,0.2177360064828483,-0.5145648291788617,0.7532743707601001,0.3469752014323289,6.5575851531244,-3.0303902052619,29.573980592573,29.73945394571,-95.172423362362,-1500338.084618582,-18123183.76415985,10319699.96404546,-1639453.112931818,-18111129.10914619,10319699.96404546,0.43995120612498,765.59550043567,0,3.48250641,0.972287734,1.52363995,34497422.9,87.304569,3.49,0.00749358848,1,0,0.00749358848,0.00749358848,0.0236926019,-0.0749795385,0.348,0,-0.0846903272,-0.211725818,-0.211720344,-0.211720344,0,-0.0199417969,-1,-0.674752667,0,199.375717,-199.375717,360,30,0.5235,0.5235,0.539699013,0,0,0,100,100,11.2344013,1.90910988,1.90910988,0,0.049017087,-0.049017087,-0.049017087,-0.0239497487,-0.0235388371,-0.211720344,-0.0738904002,-0.0738904002,0.0554178001,0.0554178001,-0.1293082,0,0,9.9,0.33,111272,202.313,1.29953,27.9131,416.903,-15.0491,32.6493,453.431,2548.7,128.895,128.895,29.573979813151233,-95.1724224869176112,20909256.8986303434,0.551626697834439628
105.4,0.5285492383112693,-1.616233301198212,-0.4336769006715697,-0.2905309680377693,-0.2790815852653354,0.2466850839584988,0.5256780738766222,-1.614990352171469,-0.4364459792115598,7.845810893,2514141.129,82.1694988421,1305.37980131,81.52121260922505,-4.269204138937051,9.375090970621862,-0.2636301374168175,0.7538059026824184,-0.0004867115650952769,0.1167338756750276,2.143736465511491,-1.09760240934256,6.648715517614343,0.5260957746158744,-29.04752185671494,81.52121260922505,-4.269204138937051,9.375090970621862,1294.697276427192,-154.0861260008728,-63.50475464572405,-27.20992892552704,-44.48137189003935,-63.50475464572403,-78.3328388218013,-23.08898144804703,-9.093505252391143, 2089.299259, -10.7765846,  13.5835863, -10.7765846, 1504.569271, 4.028324897,  13.5835863, 4.028324897, 3144.275236,77.01202147,2477.788553,45.48727550069501,4.231192362787276,35.40562003578864,766.51965194568,766.51645511801,-0.8835764958103532,12.96704578063449,199.3178417752097,-0.1675629064109804,-0.1100280247008386,-0.02649769021980568,0.9793438510495442,0.2204983471130139,-0.5113751439419942,0.7549023987189473,0.3464077214600058,0.2191654965229329,-0.5142724088554095,0.7529316429287392,0.3472525243976499,6.5603015041691,-2.9782044018308,29.573959133843,29.739432405985,-95.172430636143,-1500208.615551131,-18123199.18352581,10319693.61892916,-1639455.834591429,-18111133.56756966,10319693.61892916,0.4403690135382,766.51645511801,3.262572697091e-09,3.4817526,0.972255207,1.52363991,34497425.6,87.3045671,3.49,0.00824740305,1,0,0.00824740305,0.00824740305,0.0236687221,-0.0754635063,0.348,0,-0.0847299816,-0.211824954,-0.211812115,-0.211812115,0,-0.0214757812,-1,-0.641607148,0,199.332524,-199.332524,360,30,0.5235,0.5235,0.538921319,0,0,0,100,100,11.2334803,2.1399751,2.1399751,0,0.0513618521,-0.0513618521,-0.0513618521,-0.0250954009,-0.0235388371,-0.211812115,-0.073922428,-0.073922428,0.055441821,0.055441821,-0.129364249,0,0,9.9,0.33,111257,202.285,1.29953,27.912,416.891,-14.7783,32.6653,453.333,2548.43,128.894,128.894,29.5739583531579164,-95.1724297614156001,20909257.8419808373,0.525678073876622243
105.5,0.4970123879806663,-1.642697025534809,-0.4070137415306463,-0.3443313953379785,-0.2476503811665647,0.2899352122669888,0.4941324491219329,-1.641458677109815,-0.4097757605028416,7.840748697,2513308.874,82.144070793,1305.36949511,81.49944903951044,-4.194952888295003,9.374995624921802,-0.1713674491679047,0.7263270139035782,-0.004770857588685118,0.07123566867031395,2.120502480287531,-1.173960166704029,6.649825204167309,0.5190467801188672,-29.0325577596121,81.49944903951044,-4.194952888295003,9.374995624921802,1294.706669534672,-153.8728854022232,-63.61834446296645,-27.20041540930076,-44.27744364570855,-63.61834446296643,-78.33029245998691,-23.09788557990167,-8.860097703567607, 2089.293124,-10.77657976, 13.58361374,-10.77657976, 1504.568848, 4.028371093, 13.58361374, 4.028371093,  3144.26936,77.01195595,2477.786444,45.48727336282042,4.231195962767547,35.40559962090624,767.41734791547,767.41414734969,-0.8412097354542775,12.80358953163395,199.2770857522964,-0.1671904244352109,-0.1087016903365011,-0.02586029297551703,0.979572636276852,0.2219281171305642,-0.5110610937492509,0.7545554272129136,0.3467139693554896,0.2205928118513541,-0.5139597715606288,0.7525840069374244,0.3475650688416055,6.5619719318164,-2.9272677662838,29.573937676716,29.739410868053,-95.17243791204,-1500079.145315916,-18123214.58145701,10319687.26283784,-1639458.555070619,-18111138.00549135,10319687.26283784,0.44078682095143,767.41414734969,-6.5251454154348e-09,3.48104127,0.972223502,1.52363988,34497428.3,87.3045652,3.49,0.00895872984,1,0,0.00895872984,0.00895872984,0.0236406094,-0.0760744754,0.348,0,-0.0847984052,-0.211996013,-0.211976077,-0.211976077,0,-0.0199417969,-1,-0.61177316,0,199.291765,-199.291765,360,30,0.5235,0.5235,0.53818188,0,0,0,100,100,11.2325827,2.37248495,2.37248495,0,0.0537255513,-0.0537255513,-0.0537255513,-0.0262503043,-0.0235388371,-0.211976077,-0.0739796508,-0.0739796508,0.0554847381,0.0554847381,-0.129464389,0,0,9.9,0.33,111243,202.26,1.29953,27.9109,416.879,-14.5126,32.6769,453.242,2548.19,128.893,128.893,29.573936894680525,-95.1724370380550653,20909258.7620431595,0.494132449121932882
105.6,0.4602939609336044,-1.66598901294234,-0.3761792068100535,-0.3937766419904908,-0.2155875353555981,0.3297636986402104,0.4574052125968395,-1.664754957724945,-0.378933938053161,7.837477382,2512764.021,82.127988981,1305.35541722,81.48693366471394,-4.12380621797646,9.374456691327978,-0.07875941918398954,0.6912104744946221,-0.009005364065668431,0.02645171223806742,2.093948612961896,-1.248902006460014,6.650634056191877,0.5124806432303208,-29.02154716299058,81.48693366471394,-4.12380621797646,9.374456691327978,1294.711546976467,-153.6621342510243,-63.73950030005697,-27.19543207626857,-44.07597020761534,-63.739500300057,-78.33573113731839,-23.11108018675595,-8.62541441564411, 2089.286989,-10.77657492, 13.58364117,-10.77657492, 1504.568426, 4.028417283, 13.58364117, 4.028417283, 3144.263485,77.01189044,2477.784336,45.48727122520512,4.231199562311195,35.40557920849985,768.29163631797,768.28843210858,-0.8014905186789733,12.63770151696822,199.2392049346523,-0.1668457818049651,-0.1073494070998721,-0.02524549233486408,0.9797965375556122,0.2233500392707538,-0.5107260063386033,0.7542043098368942,0.3470584467069312,0.2220121298922773,-0.5136260787131727,0.7522323083947238,0.3479158226548049,6.5625969872423,-2.8781429156164,29.57391621901,29.739389329725,-95.172445191419,-1499949.67436777,-18123229.95818585,10319680.89500805,-1639461.274825541,-18111142.4231402,10319680.89500805,0.44120462836465,768.28843210858,0,3.48038013,0.972192625,1.52363985,34497431,87.3045633,3.49,0.00961987483,1,0,0.00961987483,0.00961987483,0.0236085233,-0.0768046865,0.348,0,-0.084895004,-0.21223751,-0.212210577,-0.212210577,0,-0.0230097656,-1,-0.585559653,0,199.253881,-199.253881,360,30,0.5235,0.5235,0.537488648,0,0,0,100,100,11.2317084,2.60629395,2.60629395,0,0.0561046854,-0.0561046854,-0.0561046854,-0.0274127493,-0.0235388371,-0.212210577,-0.0740614912,-0.0740614912,0.0555461184,0.0555461184,-0.12960761,0,0,9.9,0.33,111231,202.238,1.29953,27.9098,416.866,-14.2547,32.684,453.16,2547.99,128.892,128.892,29.5739154355310845,-95.1724443182020678,20909259.6586727053,0.457405212596839472
105.7,0.4188398240488697,-1.686047822308777,-0.3415350009589408,-0.4385802278202236,-0.1829296038266094,0.3657519444191493,0.4159422557999551,-1.684817708563822,-0.3442822217130577,7.836006654,2512508.303,82.1213103848,1305.33767976,81.48369291751541,-4.056510545241926,9.373480145300888,0.01403349374416862,0.6488637616327813,-0.0131595187472513,-0.01744349486255015,2.06408320025815,-1.322306500720542,6.651124494259402,0.5064627556704453,-29.01453241495624,81.48369291751541,-4.056510545241926,9.373480145300888,1294.711989006085,-153.4542041520239,-63.86807450703083,-27.1949013040239,-43.87728365729489,-63.86807450703083,-78.34918724153437,-23.12845802176933,-8.389809738021606, 2089.280856,-10.77657008, 13.58366859,-10.77657008, 1504.568004, 4.028463469, 13.58366859, 4.028463469,  3144.25761,77.01182493,2477.782229,45.48726908781983,4.23120316146754,35.4055587982898,769.14240725338,769.1391994981,-0.7648429076673634,12.46970143960958,199.2046068208059,-0.1665327530084221,-0.1059732662721174,-0.0246576851966078,0.9800145445715588,0.2247585609138276,-0.510369219710497,0.7538498896610406,0.3474437979387177,0.2234178874580224,-0.5132706715230394,0.7518773931460853,0.3483074087554409,6.5621780204624,-2.8313668556617,29.573894758531,29.739367788801,-95.172452475616,-1499820.203154391,-18123245.31397788,10319674.51469048,-1639463.994305476,-18111146.82077828,10319674.51469048,0.44162243577788,769.1391994981,-6.5251454579436e-09,3.47977627,0.972162579,1.52363982,34497433.7,87.3045614,3.49,0.0102237258,1,0,0.0102237258,0.0102237258,0.0235727528,-0.0776454554,0.348,0,-0.0850188374,-0.212547093,-0.212513523,-0.212513523,0,-0.0184078125,-1,-0.563240148,0,199.219281,-199.219281,360,30,0.5235,0.5235,0.536849027,0,0,0,100,100,11.2308576,2.84104785,2.84104785,0,0.0584957161,-0.0584957161,-0.0584957161,-0.0285810069,-0.0235388371,-0.212513523,-0.0741672196,-0.0741672196,0.0556254147,0.0556254147,-0.129792634,0,0,9.9,0.33,111220,202.217,1.29953,27.9087,416.853,-14.0074,32.6867,453.085,2547.81,128.891,128.891,29.5738939735122592,-95.1724516031915186,20909260.5317602009,0.415942255799955141
105.8,0.3731396136269635,-1.702815913690754,-0.3034826570416601,-0.4781627033021328,-0.1497192816487594,0.3975253441316944,0.3702332389515428,-1.701589349527225,-0.3062221515303049,7.836343036,2512542.84,82.1240721085,1305.31641068,81.4897370433446,-3.993768240334848,9.372075091809791,0.1068480524458346,0.5997657229466593,-0.01720162538219938,-0.06028761674141414,2.030918346070457,-1.394050758949012,6.651280907278425,0.5010519303677986,-29.01155143671109,81.4897370433446,-3.993768240334848,9.372075091809791,1294.708092726718,-153.2494256871467,-64.00390721844035,-27.19872862519331,-43.68171518637802,-64.00390721844038,-78.37068136027627,-23.14989514183972,-8.153641991487932, 2089.274722,-10.77656525, 13.58369602,-10.77656525, 1504.567582,  4.02850965, 13.58369602,  4.02850965, 3144.251736,77.01175943,2477.780121,45.48726695063493,4.231206760286432,35.4055383899934,769.96958647296,769.96637526887,-0.731656749853393,12.29991394770391,199.1736612636778,-0.1662547371793301,-0.1045754700893472,-0.02410092574913766,0.9802257284927073,0.2261484157907391,-0.5099902696380505,0.7534929999714131,0.3478722723988331,0.2248048091952482,-0.5128930889460205,0.7515200964996351,0.3487420560117133,6.5607205452076,-2.7874452526885,29.573873293077,29.739346243073,-95.172459765929,-1499690.7321146,-18123260.64913173,10319668.12115118,-1639466.713951093,-18111151.19870086,10319668.12115118,0.4420402431911,769.96637526887,0,3.47923617,0.972133367,1.52363978,34497436.3,87.3045595,3.49,0.0107638277,1,0,0.0107638277,0.0107638277,0.023533647,-0.0785862897,0.348,0,-0.0851678761,-0.21291969,-0.212880051,-0.212880051,0,-0.0230097656,-1,-0.545047556,0,199.188333,-199.188333,360,30,0.5235,0.5235,0.536269819,0,0,0,100,100,11.2300304,3.07638842,3.07638842,0,0.0608950602,-0.0608950602,-0.0608950602,-0.0297533264,-0.0235388371,-0.212880051,-0.0742951377,-0.0742951377,0.0557213533,0.0557213533,-0.130016491,0,0,9.9,0.33,111210,202.2,1.29953,27.9076,416.84,-13.7735,32.6848,453.019,2547.68,128.89,128.89,29.573872506420674,-95.1724588943216645,20909261.381232284,0.370233238951542809
105.9,0.3237393442551942,-1.716240441807852,-0.2624592357111874,-0.5120502290387168,-0.1160091352087548,0.4247513531177308,0.3208241997780836,-1.715016999824081,-0.265190796774831,7.838489855,2512868.141,82.1362912709,1305.2917525,81.50505981968738,-3.936230448207038,9.370253859031394,0.1995182216526237,0.5444663630231581,-0.02109966719714507,-0.1019326268378489,1.994470123167147,-1.4640100486018,6.651090005100012,0.4963008418888733,-29.01263790506044,81.50505981968738,-3.936230448207038,9.370253859031394,1294.699970781935,-153.0481280328542,-64.14682619145808,-27.20680403370998,-43.48959470458507,-64.14682619145808,-78.40022200525519,-23.17525224390231,-7.917273311759645,  2089.26859,-10.77656041, 13.58372344,-10.77656041,  1504.56716, 4.028555827, 13.58372344, 4.028555827, 3144.245862,77.01169393,2477.778014,45.48726481362057,4.231210358818164,35.40551798332542,770.77313573658,770.76992118057,-0.7022827800976686,12.12866849568678,199.1466965724017,-0.1660147218083611,-0.1031583348951074,-0.02357888151759232,0.9804292460095939,0.2275146613934907,-0.5095888999737803,0.7531344617306533,0.3483456823734103,0.2261679451643101,-0.5124930779803526,0.7511612406434671,0.349221557406391,6.558234322033,-2.746846782911,29.573851820445,29.73932469033,-95.172467063615,-1499561.261676721,-18123275.96397904,10319661.7136728,-1639469.434192824,-18111155.55723624,10319661.7136728,0.44245805060433,770.76992118057,3.2625727502356e-09,3.47876555,0.972104991,1.52363975,34497439,87.3045576,3.49,0.0112344503,1,0,0.0112344503,0.0112344503,0.0234915971,-0.0796154492,0.348,0,-0.0853398379,-0.213349595,-0.213304447,-0.213304447,0,-0.0214757812,-1,-0.531164693,0,199.161366,-199.161366,360,30,0.5235,0.5235,0.535757147,0,0,0,100,100,11.2292269,3.31195355,3.31195355,0,0.0632990909,-0.0632990909,-0.0632990909,-0.0309279358,-0.0235388371,-0.213304447,-0.0744432521,-0.0744432521,0.0558324391,0.0558324391,-0.130275691,0,0,9.9,0.33,111202,202.185,1.29953,27.9066,416.826,-13.5552,32.6786,452.96,2547.57,128.889,128.889,29.5738510320502499,-95.1724661928491429,20909262.2070518583,0.32082419977808363
106,0.2712211852902495,-1.726274238212422,-0.2189330203442601,-0.5399858889819951,-0.0818604184265975,0.4471427566084662,0.2682973299185782,-1.725053460554381,-0.2216564511088788,7.842447236,2513484.101,82.157964952,1305.26386069,81.52963828634262,-3.884490200564093,9.36803190841713,0.2918753664243487,0.4835807031522592,-0.02482397618398835,-0.1422463265864797,1.954758931288239,-1.53205779154136,6.650541072567535,0.4922559733649512,-29.01782110958442,81.52963828634262,-3.884490200564093,9.36803190841713,1294.687749829555,-152.8506385445045,-64.29664661381599,-27.21900350762476,-43.30125041297582,-64.29664661381601,-78.43780530274833,-23.20437622001626,-7.681069494891656, 2089.262457,-10.77655558, 13.58375086,-10.77655558, 1504.566738, 4.028602002, 13.58375086, 4.028602002, 3144.239989,77.01162844,2477.775907,45.48726267674667,4.231213957113391,35.40549757799863,771.55305321142,771.54983541266,-0.6770280243416408,11.95629911810296,199.1239960201318,-0.1658152508039043,-0.1017242929411644,-0.02309479274544943,0.9806243426381497,0.2288527135575845,-0.5091650705269642,0.7527750814752201,0.3488653653812276,0.2275027055751224,-0.5120706015356554,0.7508016325086573,0.3497472324711755,6.5547333030205,-2.7099977530193,29.57383033843,29.739303128359,-95.172474369887,-1499431.792257097,-18123291.25888427,10319655.29155587,-1639472.155449388,-18111159.89674566,10319655.29155587,0.44287585801755,771.54983541266,-3.2625727608739e-09,3.47836935,0.972077449,1.52363972,34497441.7,87.3045557,3.49,0.0116306497,1,0,0.0116306497,0.0116306497,0.0234470179,-0.0807205012,0.348,0,-0.0855324117,-0.213831029,-0.213780981,-0.213780981,0,-0.0199417969,-1,-0.521725371,0,199.138664,-199.138664,360,30,0.5235,0.5235,0.535316368,0,0,0,100,100,11.2284469,3.54737745,3.54737745,0,0.0657041398,-0.0657041398,-0.0657041398,-0.0321030427,-0.0235388371,-0.213780981,-0.0746095623,-0.0746095623,0.0559571717,0.0559571717,-0.130566734,0,0,9.9,0.33,111195,202.172,1.29953,27.9056,416.813,-13.355,32.6679,452.911,2547.5,128.888,128.888,29.5738295481955937,-95.1724734999842781,20909263.0092185326,0.268297329918578187
106.1,0.2161909730236048,-1.732876501142331,-0.1733987219717626,-0.5617287177440031,-0.04733942753107875,0.4644630022698585,0.2132584870174127,-1.73165790485589,-0.1761138375068098,7.848212101,2514390.001,82.1890702004,1305.23290204,81.56343249862168,-3.839076263256272,9.365427533532412,0.3837485241286114,0.4177814236295133,-0.02834829487462187,-0.1811121602175074,1.911809759753734,-1.598066215753922,6.649626088011141,0.4889566630887737,-29.0271254896187,81.56343249862168,-3.839076263256272,9.365427533532412,1294.671568962287,-152.6572823103272,-64.45317094965624,-27.23519058489157,-43.11700834632642,-64.45317094965623,-78.48341470412993,-23.23710176799297,-7.445399801331051, 2089.256325,-10.77655074, 13.58377828,-10.77655074, 1504.566316, 4.028648174, 13.58377828, 4.028648174, 3144.234116,77.01156295,2477.7738,45.48726053998297,4.231217555223036,35.40547717372424,772.30937382206,772.30615287087,-0.6561529844763009,11.78314410573397,199.1057947866867,-0.165658398432406,-0.100275890759428,-0.02265144776033174,0.9808103551021341,0.2301583715778333,-0.5087189654125565,0.7524156453722688,0.3494321605422865,0.228804886002829,-0.5116258467585152,0.7504420577899549,0.3503199037591822,6.5502354181834,-2.6772773187617,29.573808844831,29.739281554951,-95.172481685904,-1499302.324258771,-18123306.53424452,10319648.85411999,-1639474.878126464,-18111164.21762306,10319648.85411999,0.44329366543077,772.30615287087,0,3.47805168,0.972050741,1.52363968,34497444.4,87.3045538,3.49,0.0119483212,1,0,0.0119483212,0.0119483212,0.0234003511,-0.0818881794,0.348,0,-0.0857428707,-0.214357177,-0.214302959,-0.214302959,0,-0.0199417969,-1,-0.516815634,0,199.120461,-199.120461,360,30,0.5235,0.5235,0.53495203,0,0,0,100,100,11.2276906,3.78229082,3.78229082,0,0.0681064983,-0.0681064983,-0.0681064983,-0.0332768351,-0.0235388371,-0.214302959,-0.0747917328,-0.0747917328,0.0560937996,0.0560937996,-0.130885532,0,0,9.9,0.33,111189,202.162,1.29953,27.9047,416.799,-13.1748,32.6528,452.869,2547.46,128.887,128.887,29.5738080526554938,-95.1724808168870453,20909263.7877689824,0.213258487017412679
106.2,0.1592794828472931,-1.736013235391614,-0.126372296841436,-0.5770379014140289,-0.01251663366902253,0.4765281665794636,0.1563384668227069,-1.734796318018198,-0.1290789257971486,7.85577817,2515584.509,82.2295641033,1305.19905304,81.60638531662542,-3.800447616306641,9.362461540213104,0.4749648833753719,0.3477935804884882,-0.03164931132934612,-0.2184293464039047,1.865652520325916,-1.661906889135853,6.648339840838332,0.4864346188020646,-29.04057019753438,81.60638531662542,-3.800447616306641,9.362461540213104,1294.651578144706,-152.4683816768674,-64.61618884979249,-27.25521792257028,-42.93719188702206,-64.61618884979251,-78.53702073751745,-23.27325298807702,-7.210636702089205, 2089.250194,-10.77654591,  13.5838057,-10.77654591, 1504.565894, 4.028694344,  13.5838057, 4.028694344, 3144.228243,77.01149746,2477.771693,45.48725840329912,4.231221153198206,35.40545677021242,773.04216957837,773.03894557183,-0.6398691155907514,11.60954560219813,199.0922773890883,-0.1655457481515422,-0.0988157865619281,-0.02225116162853291,0.9809867131624538,0.2314278401647878,-0.5082509988428803,0.7520569143039432,0.3500463892393513,0.2300706894280065,-0.5111592308047137,0.7500832760035965,0.3509398775986676,6.5447623367215,-2.6490132437471,29.573787337451,29.739259967903,-95.172489012775,-1499172.85807032,-18123321.79048924,10319642.4007052,-1639477.60261553,-18111168.52029485,10319642.4007052,0.443711472844,773.03894557183,-6.5251455643366e-09,3.47781576,0.972024865,1.52363965,34497447.1,87.3045519,3.49,0.0121842443,1,0,0.0121842443,0.0121842443,0.0233520671,-0.0831043731,0.348,0,-0.0859680774,-0.214920194,-0.214862616,-0.214862616,0,-0.0199417969,-1,-0.516470764,0,199.106943,-199.106943,360,30,0.5235,0.5235,0.534667823,0,0,0,100,100,11.2269578,4.01632113,4.01632113,0,0.0705024206,-0.0705024206,-0.0705024206,-0.0344474827,-0.0235388371,-0.214862616,-0.074987053,-0.074987053,0.0562402898,0.0562402898,-0.131227343,0,0,9.9,0.33,111185,202.155,1.29953,27.9038,416.785,-13.0164,32.6334,452.836,2547.46,128.886,128.886,29.5737865432364693,-95.1724881446634186,20909264.5427772738,0.156338466822706884
